league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,match_date
5,2020,16013,2021-02-21 20:00:00,161,171,Paris Saint Germain,Monaco,MON,PSG,0,1.2085,0,0.953831,0.953831,-0.102739,6.285714285714286,10,3,1.4347,2,1.05657,1.05657,0.102739,21.727272727272727,4,2021-02-21 20:00:00
5,2020,16015,2021-02-21 14:00:00,225,167,Strasbourg,Angers,ANG,STR,1,2.2999,0,1.41894,1.41894,1.093835,4.857142857142857,5,1,0.454,0,0.325105,0.325105,-1.093835,15.894736842105264,3,2021-02-21 14:00:00
5,2020,15961,2021-02-24 20:00:00,235,179,Nimes,Lorient,LOR,NIM,3,2.0278,1,0.914735,0.15464,-0.23986,12.173913043478262,4,0,0.6424,0,0.3945,0.3945,0.23986,8.125,4,2021-02-24 20:00:00
5,2020,16024,2021-02-26 20:00:00,163,170,Rennes,Nice,NIC,REN,0,0.6062,1,0.752041,0.752041,-0.150163,5.483870967741935,5,3,2.1617,2,1.6621,0.902204,0.150163,20.642857142857142,8,2021-02-26 20:00:00
5,2020,16017,2021-02-27 12:00:00,176,180,Bordeaux,Metz,MET,BOR,0,0.6365000000000001,1,0.978537,0.978537,-0.8621430000000001,6.433333333333334,3,3,2.1056,2,1.84068,1.84068,0.8621430000000001,11.045454545454543,3,2021-02-27 12:00:00
5,2020,16018,2021-02-27 16:00:00,181,161,Dijon,Paris Saint Germain,PSG,DJN,0,0.1376,0,0.249652,0.249652,-1.112108,20.19047619047619,0,3,2.774,4,2.12179,1.36176,1.112108,9.0,6,2021-02-27 16:00:00
5,2020,16016,2021-02-28 14:00:00,167,210,Angers,Lens,LEN,ANG,1,1.924,2,1.71598,0.955884,-0.1239160000000001,11.136363636363637,2,1,0.8029000000000001,2,1.0798,1.0798,0.1239160000000001,4.923076923076923,3,2021-02-28 14:00:00
5,2020,16019,2021-02-28 16:00:00,160,225,Lille,Strasbourg,STR,LIL,1,1.2145,1,0.866257,0.866257,-0.0991109999999999,5.695652173913044,9,1,1.4461,1,0.965368,0.965368,0.0991109999999999,15.38095238095238,4,2021-02-28 16:00:00
5,2020,16020,2021-02-28 14:00:00,179,175,Lorient,Saint-Etienne,SEN,LOR,3,1.1758,2,0.858628,0.858628,-0.1600620000000001,8.962962962962964,4,0,1.4716,1,1.01869,1.01869,0.1600620000000001,14.19047619047619,2,2021-02-28 14:00:00
5,2020,16025,2021-02-28 20:00:00,164,178,Marseille,Lyon,LYO,MAR,1,2.1086,1,1.35641,0.596316,0.0145069999999999,12.4,3,1,0.6158,1,0.581809,0.581809,-0.0145069999999999,16.736842105263158,4,2021-02-28 20:00:00
5,2020,16021,2021-02-28 12:00:00,171,241,Monaco,Brest,BRE,MON,3,2.6872,2,2.19231,1.43222,1.002539,9.538461538461538,8,0,0.2005,0,0.429681,0.429681,-1.002539,40.6,1,2021-02-28 12:00:00
5,2020,16022,2021-02-28 14:00:00,235,168,Nimes,Nantes,NAN,NIM,1,0.5093000000000001,1,0.474343,0.474343,-1.014237,4.92,3,1,2.2508,1,1.48858,1.48858,1.014237,6.409090909090909,4,2021-02-28 14:00:00
5,2020,16023,2021-02-28 14:00:00,177,166,Reims,Montpellier,MPL,REI,1,1.2397,0,0.338427,0.338427,0.0158709999999999,9.25,7,1,1.1878,0,0.322556,0.322556,-0.0158709999999999,15.894736842105264,3,2021-02-28 14:00:00
5,2020,16026,2021-03-03 20:00:00,176,161,Bordeaux,Paris Saint Germain,PSG,BOR,0,0.9437,0,0.80867,0.80867,-0.4695499999999999,15.125,2,3,1.7516,1,1.27822,1.27822,0.4695499999999999,8.424242424242424,8,2021-03-03 20:00:00
5,2020,16027,2021-03-03 18:00:00,241,181,Brest,Dijon,DJN,BRE,3,2.0533,3,1.56287,1.56287,0.846766,16.333333333333332,4,0,0.6970000000000001,1,0.716104,0.716104,-0.846766,12.833333333333334,7,2021-03-03 18:00:00
5,2020,16028,2021-03-03 20:00:00,160,164,Lille,Marseille,MAR,LIL,3,2.8611,2,2.22985,2.22985,2.1300611,8.88,6,0,0.0759,0,0.0997889,0.0997889,-2.1300611,17.41176470588235,1,2021-03-03 20:00:00
5,2020,16029,2021-03-03 18:00:00,178,163,Lyon,Rennes,REN,LYO,3,2.42,1,1.94262,1.94262,1.351446,11.033333333333331,10,0,0.4009999999999999,0,0.591174,0.591174,-1.351446,9.72,4,2021-03-03 18:00:00
5,2020,16030,2021-03-03 18:00:00,180,167,Metz,Angers,ANG,MET,0,0.8721999999999999,0,0.688591,0.688591,0.378283,4.567567567567568,3,3,1.8025,1,1.0704,0.310308,-0.378283,24.875,5,2021-03-03 18:00:00
5,2020,16031,2021-03-03 20:00:00,166,179,Montpellier,Lorient,LOR,MPL,1,0.3776,1,0.6465,0.6465,-0.6459,9.535714285714286,3,1,2.4542,1,2.0525,1.2924,0.6459,12.956521739130435,6,2021-03-03 20:00:00
5,2020,16032,2021-03-03 20:00:00,168,177,Nantes,Reims,REI,NAN,0,2.0583,1,1.42636,1.42636,0.8078270000000001,11.476190476190476,3,3,0.6573,2,0.618533,0.618533,-0.8078270000000001,10.842105263157896,1,2021-03-03 20:00:00
5,2020,16033,2021-03-03 18:00:00,170,235,Nice,Nimes,NIM,NIC,3,0.7482,2,1.50673,1.50673,-0.87191,8.352941176470589,11,0,2.0259,1,2.37864,2.37864,0.87191,19.22222222222222,8,2021-03-03 18:00:00
5,2020,16034,2021-03-03 18:00:00,175,210,Saint-Etienne,Lens,LEN,SEN,0,1.1728,2,1.73128,0.971182,-0.241398,5.448275862068965,7,3,1.5586,3,1.97268,1.21258,0.241398,19.75,4,2021-03-03 18:00:00
5,2020,16035,2021-03-03 20:00:00,225,171,Strasbourg,Monaco,MON,STR,3,1.2943,1,0.75132,0.75132,0.021568,12.692307692307692,6,0,1.3288000000000002,0,0.729752,0.729752,-0.021568,7.157894736842105,4,2021-03-03 20:00:00
5,2020,15971,2021-03-10 20:00:00,164,163,Marseille,Rennes,REN,MAR,3,1.4454000000000002,1,0.751259,0.751259,0.155147,11.043478260869565,8,0,1.1685,0,0.596112,0.596112,-0.155147,10.275862068965518,6,2021-03-10 20:00:00
5,2020,16043,2021-03-12 20:00:00,177,178,Reims,Lyon,LYO,REI,1,0.7423,1,0.734344,0.734344,-0.8004159999999999,21.529411764705884,1,1,1.9987,1,1.53476,1.53476,0.8004159999999999,8.85,21,2021-03-12 20:00:00
5,2020,16036,2021-03-13 12:00:00,167,175,Angers,Saint-Etienne,SEN,ANG,0,0.5983,0,0.226499,0.226499,-0.645828,11.28,2,3,2.0380000000000003,1,0.872327,0.872327,0.645828,10.366666666666667,2,2021-03-13 12:00:00
5,2020,16040,2021-03-13 16:00:00,164,241,Marseille,Brest,BRE,MAR,3,2.4134,3,1.72148,1.72148,1.312307,13.357142857142858,7,0,0.3857,1,0.409173,0.409173,-1.312307,7.464285714285714,6,2021-03-13 16:00:00
5,2020,16037,2021-03-14 14:00:00,181,176,Dijon,Bordeaux,BOR,DJN,0,0.904,1,0.969288,0.969288,-0.5312119999999999,9.193548387096774,8,3,1.8172,3,1.5005,1.5005,0.5312119999999999,8.423076923076923,6,2021-03-14 14:00:00
5,2020,16038,2021-03-14 14:00:00,210,180,Lens,Metz,MET,LEN,1,2.0849,2,2.37531,2.37531,1.674632,9.2,6,1,0.6713,2,1.46077,0.700678,-1.674632,12.25,1,2021-03-14 14:00:00
5,2020,16041,2021-03-14 14:00:00,179,170,Lorient,Nice,NIC,LOR,1,2.6756,1,2.3105,2.3105,1.7989460000000004,14.0,4,1,0.2077999999999999,1,0.511554,0.511554,-1.7989460000000004,12.958333333333334,2,2021-03-14 14:00:00
5,2020,16039,2021-03-14 16:05:00,171,160,Monaco,Lille,LIL,MON,1,1.7781,0,0.614925,0.614925,0.451211,7.275862068965517,5,1,0.7287,0,0.163714,0.163714,-0.451211,16.923076923076923,0,2021-03-14 16:05:00
5,2020,16045,2021-03-14 12:00:00,235,166,Nimes,Montpellier,MPL,NIM,1,1.5844999999999998,1,1.83162,1.83162,0.2679,14.4,6,1,1.118,1,1.56372,1.56372,-0.2679,4.366666666666666,4,2021-03-14 12:00:00
5,2020,16044,2021-03-14 20:00:00,161,168,Paris Saint Germain,Nantes,NAN,PSG,0,1.0615,1,0.882924,0.882924,-0.2747359999999998,3.607142857142857,5,3,1.6195,2,1.15766,1.15766,0.2747359999999998,21.5,3,2021-03-14 20:00:00
5,2020,16042,2021-03-14 14:00:00,163,225,Rennes,Strasbourg,STR,REN,3,1.7375,1,1.03121,1.03121,0.4415899999999999,9.5,7,0,0.9158,0,0.58962,0.58962,-0.4415899999999999,12.090909090909092,4,2021-03-14 14:00:00
5,2020,16054,2021-03-19 16:05:00,175,171,Saint-Etienne,Monaco,MON,SEN,0,0.1842,0,0.4503,0.4503,-1.22265,21.176470588235293,1,3,2.7129,4,2.43305,1.67295,1.22265,6.297297297297297,9,2021-03-19 16:05:00
5,2020,16049,2021-03-20 12:00:00,180,163,Metz,Rennes,REN,MET,0,0.3075,1,0.685567,0.685567,-0.8217729999999999,10.178571428571429,5,3,2.5575,3,2.26743,1.50734,0.8217729999999999,11.625,1,2021-03-20 12:00:00
5,2020,16046,2021-03-20 20:00:00,170,164,Nice,Marseille,MAR,NIC,3,2.8587,3,2.7496,2.7496,2.44526,16.833333333333332,11,0,0.0846,0,0.30434,0.30434,-2.44526,7.555555555555555,1,2021-03-20 20:00:00
5,2020,16052,2021-03-21 14:00:00,241,167,Brest,Angers,ANG,BRE,1,1.026,0,0.480151,0.480151,-0.2777309999999999,8.564102564102564,4,1,1.5738,0,0.757882,0.757882,0.2777309999999999,17.944444444444443,6,2021-03-21 14:00:00
5,2020,16051,2021-03-21 14:00:00,181,177,Dijon,Reims,REI,DJN,0,0.7299,0,0.792069,0.792069,-0.550371,10.75,3,3,1.938,1,1.34244,1.34244,0.550371,10.517241379310343,3,2021-03-21 14:00:00
5,2020,16050,2021-03-21 16:00:00,160,235,Lille,Nimes,NIM,LIL,0,1.3101,1,0.787438,0.787438,-0.016782,6.238095238095238,6,3,1.3287,2,0.80422,0.80422,0.016782,38.0,6,2021-03-21 16:00:00
5,2020,16055,2021-03-21 20:00:00,178,161,Lyon,Paris Saint Germain,PSG,LYO,0,0.5709,2,0.613014,0.613014,-1.037486,17.25925925925926,5,3,2.1936,4,1.6505,1.6505,1.037486,7.486486486486487,4,2021-03-21 20:00:00
5,2020,16048,2021-03-21 14:00:00,166,176,Montpellier,Bordeaux,BOR,MPL,3,1.9266,3,2.24117,2.24117,0.8427099999999998,15.4,10,0,0.8559,1,1.39846,1.39846,-0.8427099999999998,12.588235294117649,9,2021-03-21 14:00:00
5,2020,16047,2021-03-21 14:00:00,168,179,Nantes,Lorient,LOR,NAN,1,1.8402,1,1.39056,1.39056,0.53593,26.714285714285715,5,1,0.873,1,0.85463,0.85463,-0.53593,11.0,4,2021-03-21 14:00:00
5,2020,16053,2021-03-21 12:00:00,225,210,Strasbourg,Lens,LEN,STR,0,1.7958,1,2.11369,2.11369,0.5601400000000001,14.833333333333334,7,3,0.9624,2,1.55355,1.55355,-0.5601400000000001,15.705882352941176,9,2021-03-21 12:00:00
5,2020,16060,2021-04-03 19:00:00,210,178,Lens,Lyon,LYO,LEN,1,0.4164,1,0.672298,0.672298,-1.435822,17.95,5,1,2.4084,1,2.10812,2.10812,1.435822,7.666666666666667,13,2021-04-03 19:00:00
5,2020,16063,2021-04-03 11:00:00,171,180,Monaco,Metz,MET,MON,3,2.8193,4,2.50003,0.979842,0.6233839999999999,7.74074074074074,14,0,0.1109,0,0.356458,0.356458,-0.6233839999999999,18.705882352941178,4,2021-04-03 11:00:00
5,2020,16056,2021-04-03 15:00:00,161,160,Paris Saint Germain,Lille,LIL,PSG,0,1.8124,0,1.05668,1.05668,0.5038830000000001,5.933333333333334,9,3,0.8323,1,0.552797,0.552797,-0.5038830000000001,16.944444444444443,3,2021-04-03 15:00:00
5,2020,16058,2021-04-04 11:00:00,167,166,Angers,Montpellier,MPL,ANG,1,0.7667,1,0.995445,0.995445,-0.756225,7.8,3,1,1.9937,1,1.75167,1.75167,0.756225,16.12,3,2021-04-04 11:00:00
5,2020,16059,2021-04-04 13:00:00,176,225,Bordeaux,Strasbourg,STR,BOR,0,0.8758999999999999,2,1.59289,0.832792,-0.6912579999999999,10.1,7,3,1.8695,3,2.28415,1.52405,0.6912579999999999,21.05555555555556,9,2021-04-04 13:00:00
5,2020,16061,2021-04-04 13:00:00,179,241,Lorient,Brest,BRE,LOR,3,2.6188,1,1.76108,1.76108,1.529467,14.15,3,0,0.2332,0,0.231613,0.231613,-1.529467,6.1875,5,2021-04-04 13:00:00
5,2020,16062,2021-04-04 19:00:00,164,181,Marseille,Dijon,DJN,MAR,3,2.5638,2,1.53499,1.53499,1.410172,8.04,10,0,0.2535,0,0.124818,0.124818,-1.410172,22.4,6,2021-04-04 19:00:00
5,2020,16064,2021-04-04 13:00:00,168,170,Nantes,Nice,NIC,NAN,0,0.6204000000000001,1,1.36882,1.36882,-0.24434,9.571428571428571,4,3,2.1675,2,2.37312,1.61316,0.24434,11.117647058823527,10,2021-04-04 13:00:00
5,2020,16065,2021-04-04 15:05:00,235,175,Nimes,Saint-Etienne,SEN,NIM,0,0.8955,0,1.56114,0.801043,-1.409407,6.333333333333333,7,3,1.863,2,2.21045,2.21045,1.409407,8.774193548387096,8,2021-04-04 15:05:00
5,2020,16057,2021-04-04 13:00:00,177,163,Reims,Rennes,REN,REI,1,0.5634,2,1.03401,1.03401,-0.2709199999999998,17.875,3,1,2.2005000000000003,2,2.06496,1.30493,0.2709199999999998,13.210526315789474,9,2021-04-04 13:00:00
5,2020,16069,2021-04-09 19:00:00,180,160,Metz,Lille,LIL,MET,0,2.5273,0,1.96214,1.20211,0.646316,7.923076923076923,2,3,0.3085,2,0.555794,0.555794,-0.646316,10.727272727272728,1,2021-04-09 19:00:00
5,2020,16071,2021-04-10 19:00:00,166,164,Montpellier,Marseille,MAR,MPL,1,1.5076,3,2.15762,2.15762,0.2160300000000001,15.5,5,1,1.2475,3,1.94159,1.94159,-0.2160300000000001,7.904761904761905,4,2021-04-10 19:00:00
5,2020,16075,2021-04-10 15:00:00,225,161,Strasbourg,Paris Saint Germain,PSG,STR,0,0.5675,1,0.945852,0.945852,-1.239048,14.06896551724138,7,3,2.2388,4,2.1849,2.1849,1.239048,7.148148148148148,10,2021-04-10 15:00:00
5,2020,16066,2021-04-11 13:00:00,241,235,Brest,Nimes,NIM,BRE,1,2.257,1,1.98561,1.98561,1.181581,5.6923076923076925,11,1,0.5263,1,0.804029,0.804029,-1.181581,15.2,5,2021-04-11 13:00:00
5,2020,16067,2021-04-11 13:00:00,210,179,Lens,Lorient,LOR,LEN,3,2.3133,4,3.35961,1.83955,-0.10833,18.83333333333333,7,0,0.5274,1,1.94788,1.94788,0.10833,6.5,9,2021-04-11 13:00:00
5,2020,16068,2021-04-11 19:00:00,178,167,Lyon,Angers,ANG,LYO,3,2.5797,3,2.84942,2.84942,1.82785,8.378378378378379,6,0,0.2991,0,1.02157,1.02157,-1.82785,26.615384615384617,5,2021-04-11 19:00:00
5,2020,16070,2021-04-11 15:05:00,171,181,Monaco,Dijon,DJN,MON,3,2.9394,3,3.88289,2.21365,1.5296789999999998,6.862068965517241,12,0,0.0366,0,0.683971,0.683971,-1.5296789999999998,20.9,0,2021-04-11 15:05:00
5,2020,16072,2021-04-11 13:00:00,170,177,Nice,Reims,REI,NIC,1,1.3222,0,0.515644,0.515644,0.0641299999999999,10.5,5,1,1.2088,0,0.451514,0.451514,-0.0641299999999999,12.538461538461538,3,2021-04-11 13:00:00
5,2020,16073,2021-04-11 11:00:00,163,168,Rennes,Nantes,NAN,REN,3,1.8194,1,0.733422,0.733422,0.508814,4.473684210526316,6,0,0.74,0,0.224608,0.224608,-0.508814,16.0,2,2021-04-11 11:00:00
5,2020,16074,2021-04-11 13:00:00,175,176,Saint-Etienne,Bordeaux,BOR,SEN,3,2.5523,4,3.28299,1.7628,1.000435,13.625,0,0,0.3146,1,1.52246,0.762365,-1.000435,10.61111111111111,6,2021-04-11 13:00:00
5,2020,16082,2021-04-16 19:00:00,160,166,Lille,Montpellier,MPL,LIL,1,1.5917,1,1.22671,1.22671,0.3119179999999999,9.173913043478262,9,1,1.085,1,0.914792,0.914792,-0.3119179999999999,15.75,1,2021-04-16 19:00:00
5,2020,16080,2021-04-17 11:00:00,167,163,Angers,Rennes,REN,ANG,0,0.5153,0,0.453458,0.453458,-0.969742,19.857142857142858,3,3,2.2451,3,1.4232,1.4232,0.969742,13.909090909090908,10,2021-04-17 11:00:00
5,2020,16081,2021-04-17 15:00:00,164,179,Marseille,Lorient,LOR,MAR,3,2.0995,3,2.44334,2.44334,0.9695,5.571428571428571,17,0,0.6769000000000001,2,1.47384,1.47384,-0.9695,27.125,4,2021-04-17 15:00:00
5,2020,16085,2021-04-18 15:05:00,176,171,Bordeaux,Monaco,MON,BOR,0,0.6546000000000001,0,0.927302,0.927302,-0.943658,17.789473684210527,1,3,2.1171,3,1.87096,1.87096,0.943658,9.75,13,2021-04-18 15:05:00
5,2020,16084,2021-04-18 13:00:00,241,210,Brest,Lens,LEN,BRE,1,0.5804,1,0.391745,0.391745,0.0869329999999999,14.470588235294118,8,1,2.1182000000000003,1,1.06491,0.304812,-0.0869329999999999,9.833333333333334,5,2021-04-18 13:00:00
5,2020,16083,2021-04-18 13:00:00,181,170,Dijon,Nice,NIC,DJN,3,2.0453,2,1.41735,0.657254,-0.0612169999999999,17.157894736842106,1,0,0.6823999999999999,0,0.718471,0.718471,0.0612169999999999,9.076923076923077,5,2021-04-18 13:00:00
5,2020,16079,2021-04-18 19:00:00,168,178,Nantes,Lyon,LYO,NAN,0,0.8243,1,1.21944,1.21944,0.1667500000000001,8.342857142857143,9,3,1.8575,2,1.81278,1.05269,-0.1667500000000001,12.882352941176473,11,2021-04-18 19:00:00
5,2020,16078,2021-04-18 13:00:00,235,225,Nimes,Strasbourg,STR,NIM,1,1.9201,1,1.63156,0.87147,0.730075,12.409090909090908,2,1,0.7321,1,1.0454,0.141395,-0.730075,11.428571428571429,3,2021-04-18 13:00:00
5,2020,16077,2021-04-18 11:00:00,161,175,Paris Saint Germain,Saint-Etienne,SEN,PSG,3,1.9827,3,2.04974,1.28965,0.0239599999999999,5.090909090909091,7,0,0.7596,2,1.26569,1.26569,-0.0239599999999999,24.73333333333333,1,2021-04-18 11:00:00
5,2020,16076,2021-04-18 13:00:00,177,180,Reims,Metz,MET,REI,1,1.2196,0,0.731927,0.731927,-0.106492,12.0,6,1,1.4287,0,0.838419,0.838419,0.106492,11.217391304347826,2,2021-04-18 13:00:00
5,2020,16090,2021-04-23 19:00:00,177,164,Reims,Marseille,MAR,REI,0,0.3245,1,0.704618,0.704618,-1.6691319999999998,16.8,4,3,2.5358,3,2.37375,2.37375,1.6691319999999998,19.384615384615383,5,2021-04-23 19:00:00
5,2020,16088,2021-04-24 15:00:00,180,161,Metz,Paris Saint Germain,PSG,MET,0,0.2009999999999999,1,0.649808,0.649808,-1.297012,30.866666666666667,0,3,2.6916,3,2.70678,1.94682,1.297012,5.2105263157894735,10,2021-04-24 15:00:00
5,2020,16092,2021-04-24 11:00:00,175,241,Saint-Etienne,Brest,BRE,SEN,0,1.5388000000000002,1,1.12226,1.12226,0.201797,9.884615384615383,2,3,1.1515,2,0.920463,0.920463,-0.201797,7.304347826086956,10,2021-04-24 11:00:00
5,2020,16095,2021-04-25 15:05:00,167,171,Angers,Monaco,MON,ANG,0,0.2804999999999999,0,0.100339,0.100339,-1.252771,16.8,2,3,2.4984,1,1.35311,1.35311,1.252771,8.28,5,2021-04-25 15:05:00
5,2020,16094,2021-04-25 13:00:00,210,235,Lens,Nimes,NIM,LEN,3,0.6793,2,0.712516,0.712516,0.017606,10.956521739130435,1,0,2.0407,1,1.45501,0.69491,-0.017606,7.115384615384615,10,2021-04-25 13:00:00
5,2020,16086,2021-04-25 13:00:00,179,176,Lorient,Bordeaux,BOR,LOR,3,2.4216,4,2.10336,2.10336,1.4133459999999998,14.9,7,0,0.4038,1,0.690014,0.690014,-1.4133459999999998,7.111111111111111,2,2021-04-25 13:00:00
5,2020,16087,2021-04-25 19:00:00,178,160,Lyon,Lille,LIL,LYO,0,0.6817000000000001,2,0.945519,0.945519,-0.929101,19.894736842105264,7,3,2.0755,3,1.87462,1.87462,0.929101,12.142857142857142,4,2021-04-25 19:00:00
5,2020,16089,2021-04-25 11:00:00,170,166,Nice,Montpellier,MPL,NIC,3,1.806,3,2.37673,2.37673,0.6463999999999999,11.666666666666666,6,0,0.9615,1,1.73033,1.73033,-0.6463999999999999,11.633333333333333,7,2021-04-25 11:00:00
5,2020,16091,2021-04-25 13:00:00,163,181,Rennes,Dijon,DJN,REN,3,2.8598000000000003,5,4.16691,4.16691,3.896594,7.045454545454546,21,0,0.0884,1,1.03041,0.270316,-3.896594,23.0,3,2021-04-25 13:00:00
5,2020,16093,2021-04-25 13:00:00,225,168,Strasbourg,Nantes,NAN,STR,0,1.5681,1,1.39872,1.39872,0.3059499999999999,4.565217391304348,9,3,1.128,2,1.09277,1.09277,-0.3059499999999999,11.26086956521739,4,2021-04-25 13:00:00
5,2020,16100,2021-04-30 19:00:00,164,225,Marseille,Strasbourg,STR,MAR,1,2.2213000000000003,1,1.13215,1.13215,0.8758319999999999,7.619047619047619,5,1,0.4915,1,0.256318,0.256318,-0.8758319999999999,28.615384615384617,2,2021-04-30 19:00:00
5,2020,16098,2021-05-01 19:00:00,160,170,Lille,Nice,NIC,LIL,3,2.0428,2,0.684625,0.684625,0.684625,16.347826086956523,7,0,0.4786,0,0.0,0.0,-0.684625,19.75,1,2021-05-01 19:00:00
5,2020,16104,2021-05-01 15:00:00,161,210,Paris Saint Germain,Lens,LEN,PSG,3,1.2205,2,1.37764,1.37764,-0.13734,6.84375,9,0,1.5058,1,1.51498,1.51498,0.13734,13.642857142857142,7,2021-05-01 15:00:00
5,2020,16105,2021-05-02 11:00:00,176,163,Bordeaux,Rennes,REN,BOR,3,1.1507999999999998,1,0.58893,0.58893,-0.163421,14.15,2,0,1.4592,0,0.752351,0.752351,0.163421,11.130434782608695,3,2021-05-02 11:00:00
5,2020,16096,2021-05-02 13:00:00,241,168,Brest,Nantes,NAN,BRE,0,0.6858,1,1.63517,1.63517,-0.22309,7.8,12,3,2.1105,4,2.61836,1.85826,0.22309,17.473684210526315,5,2021-05-02 13:00:00
5,2020,16097,2021-05-02 13:00:00,181,180,Dijon,Metz,MET,DJN,0,0.9072,1,1.2483,1.2483,-0.58524,14.173913043478262,2,3,1.8294,5,1.83354,1.83354,0.58524,7.4,8,2021-05-02 13:00:00
5,2020,16099,2021-05-02 13:00:00,179,167,Lorient,Angers,ANG,LOR,3,2.7025,2,2.41491,1.65481,1.0706349999999998,17.8,7,0,0.184,0,0.584175,0.584175,-1.0706349999999998,16.40909090909091,3,2021-05-02 13:00:00
5,2020,16101,2021-05-02 19:00:00,171,178,Monaco,Lyon,LYO,MON,0,2.3416999999999994,2,2.11913,1.35903,0.518338,9.96,8,3,0.4771999999999999,3,0.840692,0.840692,-0.518338,7.375,9,2021-05-02 19:00:00
5,2020,16102,2021-05-02 15:05:00,166,175,Montpellier,Saint-Etienne,SEN,MPL,0,0.5108,1,1.01968,1.01968,-1.24223,10.22222222222222,5,3,2.2889,2,2.26191,2.26191,1.24223,12.333333333333334,8,2021-05-02 15:05:00
5,2020,16103,2021-05-02 13:00:00,235,177,Nimes,Reims,REI,NIM,1,2.5799,2,2.42284,2.42284,1.771369,9.91304347826087,7,1,0.2876,2,0.651471,0.651471,-1.771369,12.055555555555555,2,2021-05-02 13:00:00
5,2020,16107,2021-05-07 19:00:00,210,160,Lens,Lille,LIL,LEN,0,1.4375,0,1.38117,1.38117,0.896401,20.83333333333333,3,3,1.2329,3,1.24486,0.484769,-0.896401,37.44444444444444,4,2021-05-07 19:00:00
5,2020,16108,2021-05-08 15:00:00,178,179,Lyon,Lorient,LOR,LYO,3,2.9602,4,4.64266,3.88256,3.27052,8.733333333333333,10,0,0.0253,1,0.61204,0.61204,-3.27052,21.0,1,2021-05-08 15:00:00
5,2020,16110,2021-05-08 11:00:00,168,176,Nantes,Bordeaux,BOR,NAN,3,2.2415,3,1.7162,0.956104,0.2347589999999999,10.76,7,0,0.5372,0,0.721345,0.721345,-0.2347589999999999,10.75,7,2021-05-08 11:00:00
5,2020,16106,2021-05-09 13:00:00,167,181,Angers,Dijon,DJN,ANG,3,2.5711,3,1.71976,1.71976,1.45236,16.576923076923077,7,0,0.2701,0,0.2674,0.2674,-1.45236,20.6,2,2021-05-09 13:00:00
5,2020,16109,2021-05-09 13:00:00,180,235,Metz,Nimes,NIM,MET,0,0.346,0,0.680563,0.680563,-0.6391069999999999,10.578947368421051,4,3,2.4868,3,2.07976,1.31967,0.6391069999999999,14.04,6,2021-05-09 13:00:00
5,2020,16111,2021-05-09 13:00:00,170,241,Nice,Brest,BRE,NIC,3,2.6123000000000003,3,2.95697,2.95697,1.93075,10.3,14,0,0.2723,2,1.02622,1.02622,-1.93075,30.75,5,2021-05-09 13:00:00
5,2020,16112,2021-05-09 15:05:00,177,171,Reims,Monaco,MON,REI,0,0.6373,0,0.432365,0.432365,-0.6265949999999999,26.9375,5,3,2.0473,1,1.05896,1.05896,0.6265949999999999,9.73076923076923,10,2021-05-09 15:05:00
5,2020,16113,2021-05-09 19:00:00,163,161,Rennes,Paris Saint Germain,PSG,REN,1,0.8365,1,0.946689,0.946689,0.1614,13.92,8,1,1.9027,1,1.54538,0.785289,-0.1614,8.37037037037037,12,2021-05-09 19:00:00
5,2020,16114,2021-05-09 11:00:00,175,164,Saint-Etienne,Marseille,MAR,SEN,3,0.9959,1,1.41067,1.41067,-0.5176699999999999,5.914285714285715,2,0,1.7722999999999998,0,1.92834,1.92834,0.5176699999999999,6.607142857142857,4,2021-05-09 11:00:00
5,2020,16115,2021-05-09 13:00:00,225,166,Strasbourg,Montpellier,MPL,STR,0,2.436,2,1.9728,1.9728,1.2559140000000002,9.736842105263158,9,3,0.3747,3,0.716886,0.716886,-1.2559140000000002,14.588235294117649,1,2021-05-09 13:00:00
5,2020,16116,2021-05-16 19:00:00,176,210,Bordeaux,Lens,LEN,BOR,3,2.4628,3,2.80699,2.0469,0.92137,13.125,4,0,0.3982,0,1.12553,1.12553,-0.92137,6.521739130434782,6,2021-05-16 19:00:00
5,2020,16117,2021-05-16 19:00:00,181,168,Dijon,Nantes,NAN,DJN,0,0.3416,0,0.988436,0.988436,-1.591554,10.307692307692308,5,3,2.5064,4,2.57999,2.57999,1.591554,11.833333333333334,4,2021-05-16 19:00:00
5,2020,16118,2021-05-16 19:00:00,160,175,Lille,Saint-Etienne,SEN,LIL,1,1.8999,0,0.900703,0.900703,0.568557,8.0,6,1,0.7239,0,0.332146,0.332146,-0.568557,20.1875,2,2021-05-16 19:00:00
5,2020,16119,2021-05-16 19:00:00,179,180,Lorient,Metz,MET,LOR,3,2.7075,2,1.42765,0.667558,0.6013668,15.0,4,0,0.1583999999999999,1,0.0661912,0.0661912,-0.6013668,7.103448275862069,2,2021-05-16 19:00:00
5,2020,16120,2021-05-16 19:00:00,164,167,Marseille,Angers,ANG,MAR,3,2.139,3,2.93056,2.17046,0.3275799999999997,14.45,7,0,0.6444,2,1.84288,1.84288,-0.3275799999999997,18.857142857142858,3,2021-05-16 19:00:00
