match_id,date,season,home,away,home_goals,home_conceded,home_xg,home_npxg,home_poss,home_pass_acc,home_yellow_cards,home_red_cards,home_clearances,home_xg_l3,home_xg_l5,home_xg_l10,home_xg_exp80,home_npxg_l3,home_npxg_l5,home_npxg_l10,home_npxg_exp80,home_poss_l3,home_poss_l5,home_poss_l10,home_poss_exp80,home_pass_acc_l3,home_pass_acc_l5,home_pass_acc_l10,home_pass_acc_exp80,home_gf_sum_l3,home_gf_sum_l5,home_gf_sum_l10,home_ga_sum_l3,home_ga_sum_l5,home_ga_sum_l10,home_yellow_cards_sum_l3,home_yellow_cards_sum_l5,home_yellow_cards_sum_l10,home_red_cards_sum_l3,home_red_cards_sum_l5,home_red_cards_sum_l10,home_clearances_sum_l3,home_clearances_sum_l5,home_clearances_sum_l10,away_goals,away_conceded,away_xg,away_npxg,away_poss,away_pass_acc,away_yellow_cards,away_red_cards,away_clearances,away_xg_l3,away_xg_l5,away_xg_l10,away_xg_exp80,away_npxg_l3,away_npxg_l5,away_npxg_l10,away_npxg_exp80,away_poss_l3,away_poss_l5,away_poss_l10,away_poss_exp80,away_pass_acc_l3,away_pass_acc_l5,away_pass_acc_l10,away_pass_acc_exp80,away_gf_sum_l3,away_gf_sum_l5,away_gf_sum_l10,away_ga_sum_l3,away_ga_sum_l5,away_ga_sum_l10,away_yellow_cards_sum_l3,away_yellow_cards_sum_l5,away_yellow_cards_sum_l10,away_red_cards_sum_l3,away_red_cards_sum_l5,away_red_cards_sum_l10,away_clearances_sum_l3,away_clearances_sum_l5,away_clearances_sum_l10,result,home_xg_diff,home_npxg_diff,home_poss_diff,home_pass_acc_diff,home_xg_l3_diff,home_xg_l5_diff,home_xg_l10_diff,home_xg_exp80_diff,home_npxg_l3_diff,home_npxg_l5_diff,home_npxg_l10_diff,home_npxg_exp80_diff,home_poss_l3_diff,home_poss_l5_diff,home_poss_l10_diff,home_poss_exp80_diff,home_pass_acc_l3_diff,home_pass_acc_l5_diff,home_pass_acc_l10_diff,home_pass_acc_exp80_diff
20241122_Monaco_Brest,2024-11-22 18:00:00,2024,Monaco,Brest,3,2,2.55781,2.55781,0.51,0.79,2.0,0.0,32.0,1.8992309999999997,1.4775616,1.9576608999999998,3.01140681057489,1.6458643333333336,1.3255416,1.8816509,2.403326798121411,0.5966666666666667,0.546,0.58,0.5797508515415974,0.8230000000000001,0.8038000000000001,0.8122,0.8276933921220264,4.0,6.0,17.0,4.0,5.0,8.0,8.0,13.0,22.0,1.0,2.0,3.0,51.0,87.0,168.0,2,3,1.38684,1.38684,0.49,0.737,2.0,0.0,16.0,1.5159399999999998,1.3727965999999998,1.3610989999999998,1.7355998107181803,1.2625749999999998,1.068759,0.9810515000000001,1.7064012165088795,0.5900000000000002,0.5720000000000001,0.518,0.6562851657111319,0.8096666666666668,0.7928,0.7748,0.8199850829432543,3.0,6.0,13.0,5.0,6.0,14.0,3.0,9.0,16.0,0.0,1.0,1.0,51.0,102.0,231.0,1,1.1709699999999998,1.1709699999999998,0.020000000000000018,0.05300000000000005,0.3832909999999998,0.10476500000000022,0.5965619,1.2758069998567096,0.3832893333333338,0.25678259999999997,0.9005993999999998,0.6969255816125315,0.0066666666666664876,-0.026000000000000023,0.061999999999999944,-0.07653431416953449,0.013333333333333308,0.01100000000000012,0.03739999999999999,0.007708309178772077
20241207_Monaco_Toulouse,2024-12-07 16:00:00,2024,Monaco,Toulouse,2,0,2.8043,2.8043,0.58,0.782,2.0,0.0,22.0,2.3140426666666665,1.8428162000000001,1.9578215999999997,1.2965682724229954,2.060676,1.6907962,1.8818116,1.2722450719248564,0.4833333333333334,0.534,0.546,0.40079003406166386,0.7856666666666667,0.7994,0.8013999999999999,0.7499077356848811,7.0,8.0,18.0,5.0,8.0,11.0,5.0,11.0,21.0,0.0,1.0,2.0,67.0,100.0,188.0,0,2,0.232536,0.232536,0.42,0.698,2.0,0.0,19.0,1.9811466666666668,1.9481202,1.8549447000000001,2.575966261439867,1.7277833333333337,1.7961022,1.7029257000000002,1.967892704755059,0.3766666666666667,0.426,0.47800000000000004,0.4754457438271033,0.7393333333333333,0.7624000000000001,0.7751,0.7713838915764446,4.0,8.0,13.0,3.0,3.0,10.0,3.0,5.0,13.0,0.0,0.0,0.0,75.0,124.0,216.0,1,2.571764,2.571764,0.15999999999999998,0.08400000000000007,0.33289599999999964,-0.10530399999999984,0.1028768999999996,-1.2793979890168714,0.3328926666666663,-0.1053059999999999,0.17888589999999982,-0.6956476328302026,0.10666666666666669,0.10800000000000004,0.068,-0.07465570976543945,0.04633333333333345,0.03699999999999992,0.02629999999999988,-0.021476155891563486
20241218_Monaco_Paris Saint Germain,2024-12-18 20:00:00,2024,Monaco,Paris Saint Germain,2,4,3.10193,2.34183,0.4,0.799,2.0,0.0,29.0,1.6973259999999997,2.2151056000000002,1.8494666,1.5638307308969197,1.6973260000000003,2.0630856,1.7734566,1.5628578028769942,0.53,0.534,0.5479999999999999,0.6208316013624665,0.7733333333333334,0.7878000000000001,0.7966,0.7951163094273953,3.0,9.0,14.0,2.0,5.0,10.0,6.0,10.0,25.0,0.0,0.0,2.0,55.0,105.0,188.0,4,2,2.40654,2.40654,,,,,,3.166626666666666,3.102598,3.1040702000000002,2.7046645485300647,2.9132599999999997,2.950578,3.0280601999999996,2.0965845459397423,,,,,,,,,4.0,11.0,23.0,2.0,4.0,8.0,,,,,,,,,,-1,0.6953899999999997,-0.06471000000000027,,,-1.4693006666666661,-0.8874923999999997,-1.2546036000000003,-1.140833817633145,-1.2159339999999994,-0.8874924000000002,-1.2546035999999996,-0.5337267430627481,,,,,,,,
20250125_Monaco_Rennes,2025-01-25 16:00:00,2024,Monaco,Rennes,3,2,3.47384,3.47384,0.52,0.772,3.0,0.0,24.0,2.779803333333333,2.494562,2.1686891,2.0694940058471754,2.5264366666666667,2.342542,2.0166691,2.045163022423016,0.5833333333333334,0.5940000000000001,0.564,0.6625666528108998,0.8213333333333334,0.8092,0.8042999999999999,0.8122489304754191,5.0,7.0,15.0,8.0,8.0,16.0,4.0,9.0,20.0,0.0,0.0,1.0,68.0,106.0,206.0,2,3,1.85205,1.85205,0.48,0.762,3.0,0.0,24.0,1.7323166666666665,1.2220094,1.2162429,1.8772218565713317,1.4789533333333333,1.0699914000000001,0.9882149,1.7552182849424922,0.5233333333333333,0.508,0.561,0.6222691390095925,0.8186666666666667,0.8215999999999999,0.8309999999999998,0.8311782960667025,4.0,6.0,12.0,7.0,8.0,15.0,7.0,11.0,20.0,0.0,1.0,1.0,72.0,155.0,220.0,1,1.62179,1.62179,0.040000000000000036,0.010000000000000009,1.0474866666666667,1.2725526000000003,0.9524462,0.19227214927584368,1.0474833333333333,1.2725505999999998,1.0284542,0.28994473748052374,0.06000000000000005,0.08600000000000008,0.0029999999999998916,0.040297513801307305,0.002666666666666706,-0.012399999999999856,-0.026699999999999946,-0.01892936559128333
20250201_Monaco_Auxerre,2025-02-01 18:00:00,2024,Monaco,Auxerre,4,2,2.07751,2.07751,0.57,0.809,2.0,0.0,15.0,2.9037733333333335,2.62847,2.4364028,3.192970801169435,2.9037733333333335,2.47645,2.2843828,3.1881046044846033,0.6233333333333334,0.5820000000000001,0.557,0.54851333056218,0.8123333333333335,0.8071999999999999,0.8,0.7800497860950838,6.0,8.0,17.0,6.0,10.0,16.0,5.0,10.0,18.0,0.0,0.0,0.0,63.0,108.0,209.0,2,4,1.6376,0.877508,0.43,0.77,2.0,0.0,30.0,0.5487749999999999,0.7834169999999998,0.9565028,0.5714754189837996,0.548775,0.783417,0.8804938,0.5714750946993181,0.39666666666666667,0.398,0.387,0.3919713425185879,0.75,0.7552000000000001,0.7376,0.7585939381063681,1.0,4.0,12.0,3.0,8.0,11.0,3.0,8.0,16.0,2.0,2.0,2.0,92.0,145.0,263.0,1,0.43991000000000025,1.2000020000000002,0.13999999999999996,0.039000000000000035,2.3549983333333335,1.8450530000000003,1.4799000000000002,2.6214953821856355,2.3549983333333335,1.6930329999999998,1.403889,2.616629509785285,0.22666666666666674,0.18400000000000005,0.17000000000000004,0.1565419880435921,0.06233333333333346,0.051999999999999824,0.06240000000000001,0.021455847988715693
20250215_Monaco_Nantes,2025-02-15 18:00:00,2024,Monaco,Nantes,7,1,5.14782,4.38773,0.65,0.865,1.0,0.0,13.0,2.1586776666666663,2.3427026,2.2465231,1.1998668320467774,2.1586776666666667,2.3427026,2.1705131,1.199672184179384,0.48666666666666664,0.562,0.5309999999999999,0.4091405332224871,0.7813333333333334,0.8018000000000001,0.7918,0.7710419914438034,8.0,11.0,19.0,8.0,12.0,20.0,5.0,7.0,17.0,0.0,0.0,0.0,60.0,99.0,215.0,1,7,1.36606,1.36606,0.35,0.758,1.0,1.0,37.0,1.499163333333333,1.453928,1.3040926000000002,1.4505886859826025,1.4991633333333334,1.453928,1.2280834999999999,1.4503940404192968,0.47,0.396,0.409,0.5502743886477717,0.802,0.7538,0.7582,0.7996868672320349,3.0,6.0,10.0,4.0,7.0,15.0,9.0,13.0,21.0,0.0,0.0,0.0,93.0,176.0,329.0,1,3.7817600000000002,3.0216700000000003,0.30000000000000004,0.10699999999999998,0.6595143333333333,0.8887745999999999,0.9424305,-0.25072185393582513,0.6595143333333333,0.8887745999999999,0.9424296000000001,-0.2507218562399127,0.016666666666666663,0.16600000000000004,0.12199999999999994,-0.14113385542528456,-0.02066666666666661,0.04800000000000004,0.03359999999999996,-0.028644875788231494
20250228_Monaco_Reims,2025-02-28 19:45:00,2024,Monaco,Reims,3,0,4.01066,4.01066,0.56,0.8490000000000001,0.0,0.0,21.0,2.9508576666666664,2.8807846,2.6876733,3.095701873281871,2.697494333333333,2.7287666,2.5356543,2.9740796873671753,0.5299999999999999,0.5359999999999999,0.5650000000000001,0.5763656213288995,0.8366666666666666,0.8182,0.8137000000000001,0.8748416796577521,9.0,16.0,23.0,7.0,11.0,19.0,3.0,8.0,17.0,0.0,0.0,0.0,55.0,94.0,200.0,0,3,0.722972,0.722972,0.44,0.792,0.0,0.0,30.0,0.8451603333333336,0.8219466000000001,1.0632981000000001,0.4762220564112669,0.5917970000000002,0.6699286,0.9872891000000001,0.35460765640728176,0.4599999999999999,0.43,0.45899999999999996,0.45133586227311767,0.8193333333333334,0.7817999999999999,0.7910999999999999,0.8137641306556391,0.0,2.0,6.0,6.0,9.0,17.0,6.0,12.0,22.0,3.0,4.0,4.0,94.0,142.0,253.0,1,3.2876879999999997,3.2876879999999997,0.12000000000000005,0.05700000000000005,2.1056973333333326,2.058838,1.6243752,2.619479816870604,2.105697333333333,2.058838,1.5483651999999999,2.6194720309598933,0.07,0.10599999999999993,0.1060000000000001,0.1250297590557818,0.0173333333333332,0.0364000000000001,0.022600000000000176,0.06107754900211293
20250329_Monaco_Nice,2025-03-29 20:05:00,2024,Monaco,Nice,2,1,2.52612,1.76603,0.58,0.8190000000000001,2.0,0.0,23.0,2.9679299999999995,3.3663359999999996,2.8545193,2.238746734986255,2.714563333333333,3.0622979999999997,2.7025003,1.6296937574989374,0.54,0.568,0.5650000000000001,0.5505309249706313,0.8130000000000001,0.8371999999999999,0.8195,0.808886733437262,6.0,14.0,25.0,1.0,4.0,16.0,5.0,8.0,15.0,0.0,0.0,0.0,67.0,101.0,200.0,1,2,0.60151,0.60151,0.42,0.795,4.0,1.0,31.0,2.0703600000000004,1.9150120000000002,2.269628,2.1675683479044356,2.0703600000000004,1.9150120000000002,2.0415991,2.1673345314120747,0.41999999999999993,0.466,0.45899999999999996,0.4837780800464646,0.8043333333333332,0.8168,0.8118000000000001,0.8184640900687852,4.0,9.0,19.0,4.0,5.0,10.0,3.0,6.0,15.0,1.0,2.0,2.0,62.0,119.0,258.0,1,1.9246100000000002,1.16452,0.15999999999999998,0.02400000000000002,0.8975699999999991,1.4513239999999994,0.5848913000000002,0.07117838708181923,0.6442033333333326,1.1472859999999996,0.6609012000000001,-0.5376407739131372,0.1200000000000001,0.10199999999999992,0.1060000000000001,0.06675284492416667,0.008666666666666822,0.020399999999999974,0.007699999999999929,-0.009577356631523148
20250412_Monaco_Marseille,2025-04-12 15:00:00,2024,Monaco,Marseille,3,0,2.91516,2.15506,0.42,0.7829999999999999,2.0,0.0,26.0,2.105493333333333,2.636948,2.7588663,1.89759306939945,1.3453969999999995,2.1808902,2.4548284000000002,1.1435373502999575,0.5766666666666667,0.558,0.547,0.5868212369988252,0.8109999999999999,0.8118000000000001,0.8150000000000001,0.8041954693374905,5.0,9.0,25.0,3.0,4.0,15.0,6.0,9.0,17.0,0.0,0.0,0.0,60.0,109.0,203.0,0,3,0.877673,0.877673,0.58,0.843,1.0,0.0,21.0,0.9817846666666666,1.3504148,2.1523384,1.1135063548779562,0.9817846666666661,1.3504148,2.0763293999999997,1.1134673758647382,0.6233333333333332,0.6719999999999999,0.697,0.6827949180367962,0.8556666666666667,0.8708,0.8787,0.8740362933117012,5.0,7.0,17.0,8.0,9.0,17.0,2.0,6.0,17.0,0.0,0.0,1.0,34.0,58.0,127.0,1,2.037487,1.277387,-0.15999999999999998,-0.06000000000000005,1.1237086666666665,1.2865331999999998,0.6065279000000001,0.7840867145214938,0.3636123333333334,0.8304753999999999,0.3784990000000006,0.030069974435219304,-0.04666666666666652,-0.11399999999999988,-0.1499999999999999,-0.09597368103797099,-0.04466666666666674,-0.05899999999999994,-0.06369999999999998,-0.06984082397421065
20250419_Monaco_Strasbourg,2025-04-19 17:00:00,2024,Monaco,Strasbourg,0,0,0.969947,0.969947,0.47,0.81,3.0,0.0,15.0,2.398703333333333,2.417848,2.7029983,2.7116466138798905,1.6386069999999997,1.8097702000000002,2.3229504000000003,1.9527554700599916,0.53,0.53,0.537,0.453364247399765,0.801,0.7986,0.8160999999999999,0.787239093867498,6.0,9.0,25.0,3.0,4.0,13.0,6.0,11.0,16.0,0.0,0.0,0.0,68.0,114.0,205.0,0,0,0.340219,0.340219,0.53,0.8490000000000001,3.0,0.0,24.0,1.789231666666667,1.7050589999999999,1.6981257999999997,1.1512224025365212,1.789231666666667,1.7050589999999997,1.6981257999999997,1.1512224020383819,0.46333333333333354,0.512,0.525,0.47659196059686165,0.8346666666666667,0.8460000000000001,0.8475999999999999,0.8251091737263432,7.0,10.0,15.0,4.0,5.0,6.0,5.0,6.0,18.0,1.0,1.0,2.0,96.0,147.0,310.0,0,0.6297280000000001,0.6297280000000001,-0.06000000000000005,-0.039000000000000035,0.6094716666666662,0.7127890000000003,1.0048725000000003,1.5604242113433693,-0.1506246666666673,0.10471120000000056,0.6248246000000006,0.8015330680216097,0.06666666666666649,0.018000000000000016,0.01200000000000001,-0.023227713197096655,-0.03366666666666662,-0.04740000000000011,-0.03149999999999997,-0.03787007985884516
20250510_Monaco_Lyon,2025-05-10 19:00:00,2024,Monaco,Lyon,2,0,1.48659,1.48659,0.51,0.833,2.0,0.0,33.0,2.034519,2.1547094,2.4983527,2.0543138769110394,2.0345189999999995,1.8506696000000002,2.1943138,2.04824274776048,0.49666666666666665,0.5,0.5269999999999999,0.4442669139791981,0.786,0.7884,0.8082,0.75413791275094,4.0,8.0,17.0,2.0,4.0,8.0,3.0,7.0,16.0,0.0,0.0,0.0,55.0,100.0,211.0,0,2,0.390411,0.390411,0.49,0.792,4.0,0.0,25.0,1.3570630000000008,1.7886358000000002,1.9488108999999998,1.34885115511168,1.3570630000000001,1.4845972,1.6447726,1.3427800934209524,0.6033333333333334,0.592,0.587,0.652688713728732,0.863,0.8645999999999999,0.8633000000000001,0.8533825256398856,6.0,11.0,23.0,5.0,7.0,17.0,6.0,10.0,19.0,0.0,0.0,0.0,47.0,82.0,174.0,1,1.096179,1.096179,0.020000000000000018,0.040999999999999925,0.6774559999999992,0.3660736,0.5495418000000001,0.7054627217993594,0.6774559999999994,0.3660724000000002,0.5495412000000002,0.7054626543395275,-0.10666666666666674,-0.09199999999999997,-0.06000000000000005,-0.20842179974953395,-0.07699999999999996,-0.07619999999999993,-0.05510000000000004,-0.0992446128889456
20200912_Montpellier_Nice,2020-09-12 15:00:00,2020,Montpellier,Nice,3,1,1.69934,1.69934,0.39,0.733,0.0,0.0,21.0,0.491784,0.491784,0.491784,0.491784,0.491784,0.491784,0.491784,0.491784,0.35,0.35,0.35,0.35,0.726,0.726,0.726,0.726,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,12.0,12.0,12.0,1,3,0.376694,0.376694,0.61,0.8320000000000001,2.0,0.0,17.0,0.6947019999999999,0.6947019999999999,0.6947019999999999,1.0032448,0.3146555,0.3146555,0.3146555,0.3951704,0.56,0.56,0.56,0.554,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8524,4.0,4.0,4.0,1.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,32.0,32.0,32.0,1,1.3226460000000002,1.3226460000000002,-0.21999999999999997,-0.09900000000000009,-0.20291799999999993,-0.20291799999999993,-0.20291799999999993,-0.5114608,0.17712850000000002,0.17712850000000002,0.17712850000000002,0.09661360000000002,-0.21000000000000008,-0.21000000000000008,-0.21000000000000008,-0.20400000000000007,-0.12400000000000011,-0.12400000000000011,-0.12400000000000011,-0.12640000000000007
20200915_Montpellier_Lyon,2020-09-15 19:00:00,2020,Montpellier,Lyon,2,1,1.75168,0.991589,0.44,0.7929999999999999,3.0,1.0,19.0,1.0955620000000001,1.0955620000000001,1.0955620000000001,1.4578288000000001,1.0955620000000001,1.0955620000000001,1.0955620000000001,1.4578288000000001,0.37,0.37,0.37,0.382,0.7295,0.7295,0.7295,0.7316,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,33.0,33.0,33.0,1,2,2.17049,1.4104,0.56,0.8270000000000001,2.0,1.0,15.0,2.88437,2.88437,2.88437,2.232104,2.124275,2.124275,2.124275,1.928066,0.585,0.585,0.585,0.558,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8112,4.0,4.0,4.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,24.0,24.0,24.0,1,-0.4188100000000001,-0.41881100000000004,-0.12000000000000005,-0.03400000000000014,-1.788808,-1.788808,-1.788808,-0.7742751999999999,-1.0287129999999998,-1.0287129999999998,-1.0287129999999998,-0.4702371999999999,-0.21499999999999997,-0.21499999999999997,-0.21499999999999997,-0.17600000000000005,-0.09250000000000003,-0.09250000000000003,-0.09250000000000003,-0.0796
20200920_Montpellier_Angers,2020-09-20 13:00:00,2020,Montpellier,Angers,4,1,1.94396,1.94396,0.5,0.828,4.0,0.0,10.0,1.314268,1.314268,1.314268,1.6929097599999998,1.0609043333333334,1.0609043333333334,1.0609043333333334,1.08483696,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.4284,0.7506666666666666,0.7506666666666666,0.7506666666666666,0.78072,6.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,52.0,52.0,52.0,1,4,0.772287,0.772287,0.5,0.847,3.0,0.0,26.0,1.5607863333333334,1.5607863333333334,1.5607863333333334,1.8816694400000002,1.3074196666666666,1.3074196666666666,1.3074196666666666,1.27358944,0.5366666666666666,0.5366666666666666,0.5366666666666666,0.5735999999999999,0.8396666666666667,0.8396666666666667,0.8396666666666667,0.8498,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,59.0,59.0,59.0,1,1.171673,1.171673,0.0,-0.019000000000000017,-0.2465183333333334,-0.2465183333333334,-0.2465183333333334,-0.18875968000000043,-0.2465153333333332,-0.2465153333333332,-0.2465153333333332,-0.18875248,-0.1433333333333333,-0.1433333333333333,-0.1433333333333333,-0.14519999999999988,-0.08900000000000008,-0.08900000000000008,-0.08900000000000008,-0.06908000000000003
20201004_Montpellier_Nimes,2020-10-04 11:00:00,2020,Montpellier,Nimes,0,1,0.686408,0.686408,0.53,0.706,2.0,0.0,7.0,2.002603333333333,1.6397868,1.6397868,2.2284859904,1.4958729999999998,1.3357486,1.3357486,1.5960830784,0.5166666666666666,0.458,0.458,0.585136,0.8029999999999999,0.7736,0.7736,0.7941088,8.0,12.0,12.0,4.0,7.0,7.0,8.0,10.0,10.0,1.0,2.0,2.0,45.0,78.0,78.0,1,0,0.588829,0.588829,,,,,,0.6979653333333333,1.022946,1.022946,0.4521750816,0.6979653333333333,1.022946,1.022946,0.4521750816,,,,,,,,,3.0,8.0,8.0,5.0,7.0,7.0,,,,,,,,,,-1,0.09757899999999997,0.09757899999999997,,,1.3046379999999997,0.6168408000000001,0.6168408000000001,1.7763109087999998,0.7979076666666665,0.31280260000000015,0.31280260000000015,1.1439079967999999,,,,,,,,
20201025_Montpellier_Reims,2020-10-25 14:00:00,2020,Montpellier,Reims,0,4,0.13909,0.13909,0.33,0.774,1.0,2.0,19.0,1.0358910000000001,1.3606626,1.2849195714285713,0.28624071961599995,0.7825243333333334,1.0566244,1.0677494285714286,0.26094460313599993,0.4466666666666667,0.45600000000000007,0.43142857142857144,0.26820544,0.6723333333333333,0.7276,0.7281428571428571,0.563124352,3.0,9.0,13.0,4.0,6.0,9.0,4.0,11.0,13.0,1.0,2.0,3.0,70.0,99.0,132.0,4,0,4.33321,2.81302,0.67,0.905,0.0,0.0,12.0,0.510915,0.6079903999999999,0.7255927142857143,0.40159634675199996,0.510915,0.45597199999999993,0.6170081428571429,0.396731757952,0.3666666666666667,0.386,0.38285714285714284,0.4340256,0.7433333333333333,0.749,0.7514285714285714,0.7245160959999999,3.0,4.0,6.0,7.0,10.0,13.0,9.0,15.0,22.0,2.0,4.0,4.0,72.0,115.0,144.0,-1,-4.19412,-2.67393,-0.34,-0.131,0.5249760000000001,0.7526722,0.559326857142857,-0.115355627136,0.27160933333333337,0.6006524000000001,0.45074128571428573,-0.13578715481600007,0.08000000000000002,0.07000000000000006,0.0485714285714286,-0.16582016,-0.07099999999999995,-0.021399999999999975,-0.023285714285714354,-0.1613917439999999
20201122_Montpellier_Strasbourg,2020-11-22 14:00:00,2020,Montpellier,Strasbourg,4,3,2.65546,2.65546,0.57,0.835,2.0,0.0,18.0,0.890273,0.6932644,1.1665256,1.432207845756928,0.890273,0.6932644,1.0145065,1.432005476825088,0.42333333333333334,0.4,0.429,0.47030564352,0.7903333333333333,0.72,0.7468,0.810232994816,3.0,4.0,16.0,4.0,6.0,13.0,5.0,8.0,18.0,2.0,3.0,5.0,62.0,116.0,194.0,3,4,3.39205,1.87186,0.43,0.746,1.0,0.0,22.0,1.0132736666666666,1.1620948,1.1454739,0.5422537120880639,0.506546,0.8580582,0.9174456,0.396121750488064,0.4633333333333334,0.47800000000000004,0.48600000000000004,0.5183797760000001,0.7473333333333333,0.7454000000000001,0.7641,0.739533735936,4.0,6.0,10.0,3.0,9.0,19.0,5.0,8.0,17.0,0.0,0.0,0.0,68.0,84.0,159.0,1,-0.7365899999999996,0.7836000000000001,0.13999999999999996,0.08899999999999997,-0.12300066666666665,-0.4688304,0.021051699999999895,0.8899541336688641,0.38372699999999993,-0.1647938,0.0970609,1.035883726337024,-0.040000000000000036,-0.07800000000000001,-0.05700000000000005,-0.04807413248000009,0.04300000000000004,-0.02540000000000009,-0.017299999999999982,0.07069925887999995
20201205_Montpellier_Paris Saint Germain,2020-12-05 20:00:00,2020,Montpellier,Paris Saint Germain,1,3,1.98123,1.98123,0.35,0.753,1.0,0.0,14.0,1.9069900000000002,1.3594858,1.3600742000000001,1.659081913830277,1.6536456666666668,1.2074792,1.1320518,1.0510474190730035,0.5433333333333333,0.484,0.47000000000000003,0.5740122257407999,0.8150000000000001,0.7989999999999999,0.7633,0.7972093197926401,7.0,8.0,17.0,3.0,7.0,13.0,4.0,8.0,19.0,0.0,2.0,4.0,49.0,93.0,192.0,3,1,2.12699,2.12699,,,,,,1.85715,2.47715,2.911086,2.4030616831581795,1.35042,2.0210920000000003,2.607048,1.6685010864938596,,,,,,,,,7.0,14.0,30.0,5.0,5.0,6.0,,,,,,,,,,-1,-0.1457600000000001,-0.1457600000000001,,,0.049840000000000106,-1.1176641999999999,-1.5510118,-0.7439797693279024,0.30322566666666684,-0.8136128000000002,-1.4749961999999999,-0.6174536674208562,,,,,,,,
20201216_Montpellier_Metz,2020-12-16 18:00:00,2020,Montpellier,Metz,0,2,0.892487,0.892487,0.59,0.79,3.0,0.0,7.0,1.6898566666666668,1.8638780000000001,1.3503522000000001,1.677112076553211,1.4365123333333336,1.7118714000000002,1.1983389,1.6527906967629202,0.4466666666666666,0.4779999999999999,0.45199999999999996,0.406960489029632,0.7546666666666666,0.784,0.7486999999999999,0.7299683727917056,5.0,11.0,15.0,5.0,8.0,16.0,3.0,6.0,14.0,0.0,0.0,3.0,53.0,89.0,203.0,2,0,1.63826,0.878163,0.41,0.7959999999999999,3.0,0.0,34.0,1.2220086666666665,1.4986272,1.2554500000000002,1.6082719635505003,0.46193233333333333,0.7385432,0.7993987,0.2647136964800364,0.45,0.42800000000000005,0.441,0.43518532968448004,0.781,0.7682,0.7566,0.7365235365453825,3.0,5.0,13.0,7.0,9.0,12.0,8.0,13.0,23.0,1.0,1.0,2.0,44.0,80.0,179.0,-1,-0.745773,0.014324000000000003,0.18,-0.005999999999999894,0.46784800000000026,0.3652508000000001,0.09490219999999994,0.06884011300271076,0.9745800000000002,0.9733282000000002,0.39894019999999997,1.388077000282884,-0.0033333333333334103,0.04999999999999988,0.010999999999999954,-0.028224840654848038,-0.02633333333333343,0.015800000000000036,-0.00790000000000013,-0.006555163753676929
20201223_Montpellier_Lille,2020-12-23 20:00:00,2020,Montpellier,Lille,2,3,1.19046,1.19046,0.47,0.7859999999999999,3.0,0.0,10.0,1.0106180000000002,1.2968468000000002,1.1919608,0.6276240030621285,1.0106180000000002,1.1448402,1.1159575,0.6266511478705168,0.48333333333333334,0.476,0.442,0.4706784195611853,0.7786666666666666,0.7756000000000001,0.7607,0.8147987349116683,5.0,7.0,15.0,6.0,9.0,17.0,5.0,7.0,15.0,0.0,0.0,3.0,57.0,84.0,211.0,3,2,1.70435,0.944256,0.53,0.835,2.0,0.0,24.0,0.9477863333333331,0.9245384000000001,1.5203405,0.5454845973434259,0.9477863333333333,0.9245384000000001,1.4443315,0.5454456682821114,0.46666666666666673,0.488,0.535,0.35440509022109695,0.7919999999999999,0.7898,0.8185,0.7670185596523971,4.0,7.0,19.0,1.0,3.0,8.0,0.0,4.0,17.0,0.0,0.0,0.0,40.0,73.0,130.0,-1,-0.51389,0.2462040000000001,-0.06000000000000005,-0.049000000000000044,0.06283166666666717,0.3723084000000001,-0.32837970000000016,0.0821394057187026,0.06283166666666695,0.22030179999999988,-0.32837400000000017,0.0812054795884054,0.016666666666666607,-0.01200000000000001,-0.09300000000000003,0.11627332934008833,-0.013333333333333308,-0.01419999999999988,-0.05779999999999996,0.04778017525927125
