date,home,away,home_goals,away_goals,season,team,opponent,is_home,gf,ga,result,match_id,xg,npxg,poss,pass_acc,yellow_cards,red_cards,clearances
2024-02-04 14:00:00,Reims,Toulouse,2,3,2023,Toulouse,Reims,0,3,2,win,20240204_Reims_Toulouse,1.74173,0.981634,38.0,73.3,3.0,0.0,31.0
2024-02-09 20:00:00,Marseille,Metz,1,1,2023,Metz,Marseille,0,1,1,draw,20240209_Marseille_Metz,0.955249,0.955249,34.0,74.3,0.0,0.0,34.0
2024-02-10 16:00:00,Lens,Strasbourg,3,1,2023,Strasbourg,Lens,0,1,3,loss,20240210_Lens_Strasbourg,1.66695,1.66695,50.0,83.0,1.0,0.0,17.0
2024-02-10 20:00:00,Paris Saint Germain,Lille,3,1,2023,Lille,Paris Saint Germain,0,1,3,loss,20240210_Paris Saint Germain_Lille,1.48271,1.48271,48.0,82.7,3.0,0.0,14.0
2024-02-11 14:00:00,Clermont Foot,Brest,1,1,2023,Brest,Clermont Foot,0,1,1,draw,20240211_Clermont Foot_Brest,1.35687,1.35687,54.0,78.5,4.0,1.0,19.0
2024-02-11 12:00:00,Le Havre,Rennes,0,1,2023,Rennes,Le Havre,0,1,0,win,20240211_Le Havre_Rennes,1.18673,1.18673,51.0,80.9,1.0,0.0,23.0
2024-02-11 14:00:00,Lorient,Reims,2,0,2023,Reims,Lorient,0,0,2,loss,20240211_Lorient_Reims,1.17008,1.17008,61.0,82.6,1.0,0.0,8.0
2024-02-11 16:05:00,Montpellier,Lyon,1,2,2023,Lyon,Montpellier,0,2,1,win,20240211_Montpellier_Lyon,1.29775,1.29775,54.0,81.4,2.0,0.0,17.0
2024-02-11 19:45:00,Nice,Monaco,2,3,2023,Monaco,Nice,0,3,2,win,20240211_Nice_Monaco,2.06475,2.06475,53.0,83.7,4.0,0.0,30.0
2024-02-11 14:00:00,Toulouse,Nantes,1,2,2023,Nantes,Toulouse,0,2,1,win,20240211_Toulouse_Nantes,0.497993,0.497993,26.0,61.3,1.0,0.0,34.0
2024-02-16 20:00:00,Lyon,Nice,1,0,2023,Nice,Lyon,0,0,1,loss,20240216_Lyon_Nice,0.685452,0.685452,51.0,82.5,1.0,0.0,14.0
2024-02-17 16:00:00,Lille,Le Havre,3,0,2023,Le Havre,Lille,0,0,3,loss,20240217_Lille_Le Havre,0.29674,0.29674,39.0,74.9,3.0,0.0,11.0
2024-02-17 20:00:00,Nantes,Paris Saint Germain,0,2,2023,Paris Saint Germain,Nantes,0,2,0,win,20240217_Nantes_Paris Saint Germain,1.71895,0.958859,,,,,
2024-02-18 19:45:00,Brest,Marseille,1,0,2023,Marseille,Brest,0,0,1,loss,20240218_Brest_Marseille,0.49619,0.49619,58.0,80.1,1.0,0.0,23.0
2024-02-18 14:00:00,Monaco,Toulouse,1,2,2023,Toulouse,Monaco,0,2,1,win,20240218_Monaco_Toulouse,1.57778,1.57778,35.0,67.8,3.0,0.0,32.0
2024-02-18 14:00:00,Montpellier,Metz,3,0,2023,Metz,Montpellier,0,0,3,loss,20240218_Montpellier_Metz,0.929361,0.929361,46.0,77.6,3.0,0.0,26.0
2024-02-18 16:05:00,Reims,Lens,1,1,2023,Lens,Reims,0,1,1,draw,20240218_Reims_Lens,1.45983,1.45983,47.0,76.2,2.0,0.0,18.0
2024-02-18 14:00:00,Rennes,Clermont Foot,3,1,2023,Clermont Foot,Rennes,0,1,3,loss,20240218_Rennes_Clermont Foot,0.755433,0.755433,47.0,85.0,0.0,1.0,14.0
2024-02-18 12:00:00,Strasbourg,Lorient,1,3,2023,Lorient,Strasbourg,0,3,1,win,20240218_Strasbourg_Lorient,2.13729,2.13729,38.0,78.5,1.0,0.0,52.0
2024-02-23 20:00:00,Metz,Lyon,1,2,2023,Lyon,Metz,0,2,1,win,20240223_Metz_Lyon,1.25668,1.25668,62.0,77.9,2.0,0.0,19.0
2024-02-24 16:00:00,Lorient,Nantes,0,1,2023,Nantes,Lorient,0,1,0,win,20240224_Lorient_Nantes,0.331772,0.331772,36.0,77.1,2.0,0.0,29.0
2024-02-24 20:00:00,Strasbourg,Brest,0,3,2023,Brest,Strasbourg,0,3,0,win,20240224_Strasbourg_Brest,1.75632,0.996227,52.0,80.2,0.0,0.0,15.0
2024-02-25 14:00:00,Le Havre,Reims,1,2,2023,Reims,Le Havre,0,2,1,win,20240225_Le Havre_Reims,3.16987,2.40978,50.0,80.8,3.0,1.0,28.0
2024-02-25 12:00:00,Lens,Monaco,2,3,2023,Monaco,Lens,0,3,2,win,20240225_Lens_Monaco,2.33037,1.46301,40.0,72.1,3.0,0.0,29.0
2024-02-25 19:45:00,Marseille,Montpellier,4,1,2023,Montpellier,Marseille,0,1,4,loss,20240225_Marseille_Montpellier,1.09554,1.09554,42.0,76.4,4.0,0.0,29.0
2024-02-25 14:00:00,Nice,Clermont Foot,0,0,2023,Clermont Foot,Nice,0,0,0,draw,20240225_Nice_Clermont Foot,2.46292,1.70282,42.0,78.1,1.0,0.0,27.0
2024-02-25 16:05:00,Paris Saint Germain,Rennes,1,1,2023,Rennes,Paris Saint Germain,0,1,1,draw,20240225_Paris Saint Germain_Rennes,0.982428,0.982428,34.0,75.3,3.0,0.0,23.0
2024-02-25 14:00:00,Toulouse,Lille,3,1,2023,Lille,Toulouse,0,1,3,loss,20240225_Toulouse_Lille,0.599376,0.599376,68.0,87.3,0.0,0.0,15.0
2024-03-01 20:00:00,Monaco,Paris Saint Germain,0,0,2023,Paris Saint Germain,Monaco,0,0,0,draw,20240301_Monaco_Paris Saint Germain,1.84721,1.84721,,,,,
2024-03-02 20:00:00,Clermont Foot,Marseille,1,5,2023,Marseille,Clermont Foot,0,5,1,win,20240302_Clermont Foot_Marseille,3.06861,3.06861,56.0,82.4,1.0,0.0,20.0
2024-03-02 16:00:00,Reims,Lille,0,1,2023,Lille,Reims,0,1,0,win,20240302_Reims_Lille,1.08259,1.08259,43.0,76.7,2.0,0.0,22.0
2024-03-03 14:00:00,Brest,Le Havre,1,0,2023,Le Havre,Brest,0,0,1,loss,20240303_Brest_Le Havre,0.427329,0.427329,40.0,71.4,1.0,0.0,6.0
2024-03-03 19:45:00,Lyon,Lens,0,3,2023,Lens,Lyon,0,3,0,win,20240303_Lyon_Lens,3.35268,2.59258,53.0,85.1,2.0,0.0,10.0
2024-03-03 14:00:00,Montpellier,Strasbourg,2,2,2023,Strasbourg,Montpellier,0,2,2,draw,20240303_Montpellier_Strasbourg,1.61588,0.855787,40.0,72.5,3.0,0.0,45.0
2024-03-03 14:00:00,Nantes,Metz,0,2,2023,Metz,Nantes,0,2,0,win,20240303_Nantes_Metz,2.36445,1.60435,53.0,82.0,2.0,0.0,39.0
2024-03-03 16:05:00,Rennes,Lorient,1,2,2023,Lorient,Rennes,0,2,1,win,20240303_Rennes_Lorient,1.94566,1.94566,44.0,82.2,2.0,0.0,28.0
2024-03-03 12:00:00,Toulouse,Nice,2,1,2023,Nice,Toulouse,0,1,2,loss,20240303_Toulouse_Nice,1.91177,1.91177,56.0,83.5,2.0,0.0,18.0
2024-03-08 20:00:00,Nice,Montpellier,1,2,2023,Montpellier,Nice,0,2,1,win,20240308_Nice_Montpellier,1.66988,0.909783,35.0,72.0,2.0,0.0,45.0
2024-03-09 20:00:00,Lens,Brest,1,0,2023,Brest,Lens,0,0,1,loss,20240309_Lens_Brest,0.522507,0.522507,58.0,81.8,2.0,0.0,12.0
2024-03-09 16:00:00,Lorient,Lyon,0,2,2023,Lyon,Lorient,0,2,0,win,20240309_Lorient_Lyon,2.37921,2.37921,52.0,86.1,0.0,0.0,12.0
2024-03-10 14:00:00,Le Havre,Toulouse,1,0,2023,Toulouse,Le Havre,0,0,1,loss,20240310_Le Havre_Toulouse,0.212288,0.212288,51.0,77.5,1.0,0.0,10.0
2024-03-10 16:00:00,Lille,Rennes,2,2,2023,Rennes,Lille,0,2,2,draw,20240310_Lille_Rennes,1.21123,1.21123,40.0,77.6,2.0,0.0,23.0
2024-03-10 19:45:00,Marseille,Nantes,2,0,2023,Nantes,Marseille,0,0,2,loss,20240310_Marseille_Nantes,0.651156,0.651156,47.0,81.1,3.0,0.0,22.0
2024-03-10 14:00:00,Metz,Clermont Foot,1,0,2023,Clermont Foot,Metz,0,0,1,loss,20240310_Metz_Clermont Foot,0.624762,0.624762,66.0,83.2,3.0,0.0,22.0
2024-03-10 12:00:00,Paris Saint Germain,Reims,2,2,2023,Reims,Paris Saint Germain,0,2,2,draw,20240310_Paris Saint Germain_Reims,1.51893,1.51893,36.0,76.5,2.0,0.0,17.0
2024-03-10 14:00:00,Strasbourg,Monaco,0,1,2023,Monaco,Strasbourg,0,1,0,win,20240310_Strasbourg_Monaco,1.32837,1.32837,66.0,82.9,3.0,0.0,33.0
2024-03-15 20:00:00,Toulouse,Lyon,2,3,2023,Lyon,Toulouse,0,3,2,win,20240315_Toulouse_Lyon,1.49785,1.49785,50.0,82.1,2.0,0.0,20.0
2024-03-16 20:00:00,Lens,Nice,1,3,2023,Nice,Lens,0,3,1,win,20240316_Lens_Nice,1.80693,1.04683,40.0,72.8,3.0,0.0,37.0
2024-03-16 16:00:00,Nantes,Strasbourg,1,3,2023,Strasbourg,Nantes,0,3,1,win,20240316_Nantes_Strasbourg,1.88754,1.88754,37.0,71.6,3.0,0.0,45.0
2024-03-17 12:00:00,Brest,Lille,1,1,2023,Lille,Brest,0,1,1,draw,20240317_Brest_Lille,0.845861,0.845861,49.0,81.7,0.0,0.0,23.0
2024-03-17 14:00:00,Clermont Foot,Le Havre,2,1,2023,Le Havre,Clermont Foot,0,1,2,loss,20240317_Clermont Foot_Le Havre,1.13876,1.13876,60.0,81.8,5.0,1.0,8.0
2024-03-17 14:00:00,Monaco,Lorient,2,2,2023,Lorient,Monaco,0,2,2,draw,20240317_Monaco_Lorient,0.75287,0.75287,49.0,77.5,1.0,1.0,33.0
2024-03-17 19:45:00,Montpellier,Paris Saint Germain,2,6,2023,Paris Saint Germain,Montpellier,0,6,2,win,20240317_Montpellier_Paris Saint Germain,2.24298,2.24298,,,,,
2024-03-17 14:00:00,Reims,Metz,2,1,2023,Metz,Reims,0,1,2,loss,20240317_Reims_Metz,1.12407,1.12407,34.0,73.3,4.0,0.0,24.0
2024-03-17 16:05:00,Rennes,Marseille,2,0,2023,Marseille,Rennes,0,0,2,loss,20240317_Rennes_Marseille,0.740416,0.740416,57.0,82.3,3.0,0.0,12.0
2024-03-29 20:00:00,Lille,Lens,2,1,2023,Lens,Lille,0,1,2,loss,20240329_Lille_Lens,0.741746,0.741746,51.0,78.0,3.0,0.0,11.0
2024-03-30 20:00:00,Lyon,Reims,1,1,2023,Reims,Lyon,0,1,1,draw,20240330_Lyon_Reims,1.48533,1.48533,35.0,71.5,3.0,0.0,24.0
2024-03-30 16:00:00,Metz,Monaco,2,5,2023,Monaco,Metz,0,5,2,win,20240330_Metz_Monaco,2.86235,2.86235,64.0,86.2,0.0,0.0,9.0
2024-03-31 14:00:00,Clermont Foot,Toulouse,0,3,2023,Toulouse,Clermont Foot,0,3,0,win,20240331_Clermont Foot_Toulouse,2.30312,1.54303,45.0,79.3,1.0,0.0,22.0
2024-03-31 14:00:00,Le Havre,Montpellier,0,2,2023,Montpellier,Le Havre,0,2,0,win,20240331_Le Havre_Montpellier,1.81849,1.81849,48.0,74.5,2.0,0.0,24.0
2024-03-31 12:00:00,Lorient,Brest,0,1,2023,Brest,Lorient,0,1,0,win,20240331_Lorient_Brest,0.429902,0.429902,45.0,78.2,3.0,1.0,29.0
2024-03-31 19:45:00,Marseille,Paris Saint Germain,0,2,2023,Paris Saint Germain,Marseille,0,2,0,win,20240331_Marseille_Paris Saint Germain,1.73967,1.73967,,,,,
2024-03-31 14:00:00,Nice,Nantes,1,2,2023,Nantes,Nice,0,2,1,win,20240331_Nice_Nantes,1.79381,1.03372,44.0,82.5,5.0,0.0,27.0
2024-03-31 16:05:00,Strasbourg,Rennes,2,0,2023,Rennes,Strasbourg,0,0,2,loss,20240331_Strasbourg_Rennes,0.913264,0.913264,59.0,85.7,2.0,0.0,18.0
2024-04-05 19:00:00,Lille,Marseille,3,1,2023,Marseille,Lille,0,1,3,loss,20240405_Lille_Marseille,0.849968,0.849968,47.0,77.1,6.0,0.0,11.0
2024-04-06 15:00:00,Lens,Le Havre,1,1,2023,Le Havre,Lens,0,1,1,draw,20240406_Lens_Le Havre,1.54783,0.787803,43.0,72.4,5.0,0.0,39.0
2024-04-06 19:00:00,Paris Saint Germain,Clermont Foot,1,1,2023,Clermont Foot,Paris Saint Germain,0,1,1,draw,20240406_Paris Saint Germain_Clermont Foot,0.28144,0.28144,27.0,73.9,0.0,0.0,46.0
2024-04-07 11:00:00,Brest,Metz,4,3,2023,Metz,Brest,0,3,4,loss,20240407_Brest_Metz,2.08036,2.08036,34.0,72.9,1.0,0.0,29.0
2024-04-07 15:05:00,Monaco,Rennes,1,0,2023,Rennes,Monaco,0,0,1,loss,20240407_Monaco_Rennes,1.6645,1.6645,48.0,78.4,1.0,1.0,20.0
2024-04-07 13:00:00,Montpellier,Lorient,2,0,2023,Lorient,Montpellier,0,0,2,loss,20240407_Montpellier_Lorient,1.74832,1.74832,55.0,84.6,6.0,0.0,18.0
2024-04-07 18:45:00,Nantes,Lyon,1,3,2023,Lyon,Nantes,0,3,1,win,20240407_Nantes_Lyon,2.90994,2.90994,58.0,84.3,2.0,0.0,14.0
2024-04-07 13:00:00,Reims,Nice,0,0,2023,Nice,Reims,0,0,0,draw,20240407_Reims_Nice,1.92153,1.92153,47.0,82.6,1.0,0.0,10.0
2024-04-07 13:00:00,Toulouse,Strasbourg,0,0,2023,Strasbourg,Toulouse,0,0,0,draw,20240407_Toulouse_Strasbourg,0.582127,0.582127,52.0,83.8,0.0,0.0,14.0
2024-04-12 19:00:00,Metz,Lens,2,1,2023,Lens,Metz,0,1,2,loss,20240412_Metz_Lens,1.90927,1.14918,70.0,84.6,5.0,0.0,12.0
2024-04-13 19:00:00,Rennes,Toulouse,1,2,2023,Toulouse,Rennes,0,2,1,win,20240413_Rennes_Toulouse,0.783871,0.783871,45.0,77.1,3.0,0.0,21.0
2024-04-13 15:00:00,Strasbourg,Reims,3,1,2023,Reims,Strasbourg,0,1,3,loss,20240413_Strasbourg_Reims,0.739073,0.739073,52.0,88.2,3.0,1.0,19.0
2024-04-14 13:00:00,Clermont Foot,Montpellier,1,1,2023,Montpellier,Clermont Foot,0,1,1,draw,20240414_Clermont Foot_Montpellier,1.71417,1.71417,50.0,80.9,1.0,0.0,17.0
2024-04-14 11:00:00,Le Havre,Nantes,0,1,2023,Nantes,Le Havre,0,1,0,win,20240414_Le Havre_Nantes,0.756172,0.756172,55.0,83.6,2.0,0.0,24.0
2024-04-14 18:45:00,Lyon,Brest,4,3,2023,Brest,Lyon,0,3,4,loss,20240414_Lyon_Brest,1.7183,1.7183,47.0,83.8,5.0,1.0,27.0
2024-04-19 19:00:00,Nice,Lorient,3,0,2023,Lorient,Nice,0,0,3,loss,20240419_Nice_Lorient,0.561667,0.561667,49.0,85.8,2.0,0.0,21.0
2024-04-20 19:00:00,Lens,Clermont Foot,1,0,2023,Clermont Foot,Lens,0,0,1,loss,20240420_Lens_Clermont Foot,0.617299,0.617299,53.0,76.6,4.0,0.0,14.0
2024-04-20 15:00:00,Nantes,Rennes,0,3,2023,Rennes,Nantes,0,3,0,win,20240420_Nantes_Rennes,2.38163,1.62153,55.0,82.2,4.0,0.0,17.0
2024-04-21 15:05:00,Brest,Monaco,0,2,2023,Monaco,Brest,0,2,0,win,20240421_Brest_Monaco,1.30681,1.30681,44.0,66.4,2.0,2.0,16.0
2024-04-21 13:00:00,Le Havre,Metz,0,1,2023,Metz,Le Havre,0,1,0,win,20240421_Le Havre_Metz,1.50162,1.50162,36.0,68.4,3.0,0.0,37.0
2024-04-21 13:00:00,Lille,Strasbourg,1,0,2023,Strasbourg,Lille,0,0,1,loss,20240421_Lille_Strasbourg,0.948728,0.948728,47.0,80.6,3.0,0.0,13.0
2024-04-21 19:00:00,Paris Saint Germain,Lyon,4,1,2023,Lyon,Paris Saint Germain,0,1,4,loss,20240421_Paris Saint Germain_Lyon,0.667233,0.667233,37.0,84.7,0.0,0.0,12.0
2024-04-21 13:00:00,Reims,Montpellier,1,2,2023,Montpellier,Reims,0,2,1,win,20240421_Reims_Montpellier,1.35565,1.35565,47.0,75.1,3.0,0.0,31.0
2024-04-21 17:00:00,Toulouse,Marseille,2,2,2023,Marseille,Toulouse,0,2,2,draw,20240421_Toulouse_Marseille,1.06509,1.06509,54.0,83.2,2.0,0.0,16.0
2024-04-24 17:00:00,Lorient,Paris Saint Germain,1,4,2023,Paris Saint Germain,Lorient,0,4,1,win,20240424_Lorient_Paris Saint Germain,1.97814,1.97814,,,,,
2024-04-24 19:00:00,Marseille,Nice,2,2,2023,Nice,Marseille,0,2,2,draw,20240424_Marseille_Nice,1.28789,1.28789,52.0,82.6,3.0,0.0,17.0
2024-04-24 19:00:00,Monaco,Lille,1,0,2023,Lille,Monaco,0,0,1,loss,20240424_Monaco_Lille,1.28227,1.28227,57.0,83.3,2.0,0.0,17.0
2024-04-26 19:00:00,Montpellier,Nantes,1,1,2023,Nantes,Montpellier,0,1,1,draw,20240426_Montpellier_Nantes,1.70799,1.70799,46.0,76.9,1.0,0.0,23.0
2024-04-27 19:00:00,Paris Saint Germain,Le Havre,3,3,2023,Le Havre,Paris Saint Germain,0,3,3,draw,20240427_Paris Saint Germain_Le Havre,1.21268,0.452581,23.0,64.3,1.0,0.0,35.0
2024-04-28 13:00:00,Clermont Foot,Reims,4,1,2023,Reims,Clermont Foot,0,1,4,loss,20240428_Clermont Foot_Reims,0.875188,0.875188,50.0,80.8,3.0,1.0,16.0
2024-04-28 13:00:00,Lorient,Toulouse,1,2,2023,Toulouse,Lorient,0,2,1,win,20240428_Lorient_Toulouse,2.23471,2.23471,50.0,82.7,3.0,0.0,24.0
2024-04-28 17:00:00,Lyon,Monaco,3,2,2023,Monaco,Lyon,0,2,3,loss,20240428_Lyon_Monaco,2.04607,2.04607,53.0,78.0,3.0,0.0,16.0
2024-04-28 19:00:00,Marseille,Lens,2,1,2023,Lens,Marseille,0,1,2,loss,20240428_Marseille_Lens,1.25145,1.25145,56.0,82.4,2.0,0.0,11.0
2024-04-28 11:00:00,Metz,Lille,1,2,2023,Lille,Metz,0,2,1,win,20240428_Metz_Lille,0.882087,0.882087,70.0,88.6,2.0,0.0,10.0
2024-04-28 15:05:00,Rennes,Brest,4,5,2023,Brest,Rennes,0,5,4,win,20240428_Rennes_Brest,2.18698,2.18698,53.0,79.1,1.0,0.0,29.0
2024-04-28 13:00:00,Strasbourg,Nice,1,3,2023,Nice,Strasbourg,0,3,1,win,20240428_Strasbourg_Nice,1.89803,1.13794,52.0,87.0,3.0,0.0,12.0
2024-05-03 19:00:00,Lens,Lorient,2,0,2023,Lorient,Lens,0,0,2,loss,20240503_Lens_Lorient,0.459806,0.459806,43.0,76.4,2.0,0.0,35.0
2024-05-03 17:00:00,Toulouse,Montpellier,1,2,2023,Montpellier,Toulouse,0,2,1,win,20240503_Toulouse_Montpellier,0.660372,0.660372,37.0,76.7,3.0,1.0,26.0
2024-05-04 19:00:00,Brest,Nantes,0,0,2023,Nantes,Brest,0,0,0,draw,20240504_Brest_Nantes,1.33601,1.33601,29.0,67.6,2.0,0.0,28.0
2024-05-04 13:00:00,Le Havre,Strasbourg,3,1,2023,Strasbourg,Le Havre,0,1,3,loss,20240504_Le Havre_Strasbourg,0.631836,0.631836,61.0,84.7,1.0,0.0,15.0
2024-05-04 17:00:00,Metz,Rennes,2,3,2023,Rennes,Metz,0,3,2,win,20240504_Metz_Rennes,2.01818,1.25809,64.0,83.1,3.0,0.0,15.0
2024-05-04 15:00:00,Monaco,Clermont Foot,4,1,2023,Clermont Foot,Monaco,0,1,4,loss,20240504_Monaco_Clermont Foot,1.01532,1.01532,38.0,78.0,1.0,0.0,17.0
2024-05-06 19:00:00,Lille,Lyon,3,4,2023,Lyon,Lille,0,4,3,win,20240506_Lille_Lyon,2.42982,2.42982,56.0,83.8,1.0,0.0,15.0
2024-05-10 19:00:00,Brest,Reims,1,1,2023,Reims,Brest,0,1,1,draw,20240510_Brest_Reims,0.432216,0.432216,40.0,69.8,3.0,0.0,40.0
2024-05-10 19:00:00,Nice,Le Havre,1,0,2023,Le Havre,Nice,0,0,1,loss,20240510_Nice_Le Havre,0.427788,0.427788,42.0,80.5,0.0,0.0,14.0
2024-05-12 19:00:00,Clermont Foot,Lyon,0,1,2023,Lyon,Clermont Foot,0,1,0,win,20240512_Clermont Foot_Lyon,0.389723,0.389723,48.0,84.0,2.0,0.0,29.0
2024-05-12 19:00:00,Marseille,Lorient,3,1,2023,Lorient,Marseille,0,1,3,loss,20240512_Marseille_Lorient,1.0861,1.0861,42.0,77.2,4.0,0.0,24.0
2024-05-12 19:00:00,Montpellier,Monaco,0,2,2023,Monaco,Montpellier,0,2,0,win,20240512_Montpellier_Monaco,2.31591,2.31591,55.0,83.7,1.0,0.0,24.0
2024-05-12 19:00:00,Nantes,Lille,1,2,2023,Lille,Nantes,0,2,1,win,20240512_Nantes_Lille,1.40896,1.40896,70.0,86.8,2.0,0.0,25.0
2024-05-12 19:00:00,Paris Saint Germain,Toulouse,1,3,2023,Toulouse,Paris Saint Germain,0,3,1,win,20240512_Paris Saint Germain_Toulouse,1.71089,1.71089,36.0,79.3,0.0,0.0,11.0
2024-05-12 19:00:00,Rennes,Lens,1,1,2023,Lens,Rennes,0,1,1,draw,20240512_Rennes_Lens,0.410537,0.410537,43.0,76.3,3.0,0.0,18.0
2024-05-12 19:00:00,Strasbourg,Metz,2,1,2023,Metz,Strasbourg,0,1,2,loss,20240512_Strasbourg_Metz,0.896939,0.896939,30.0,68.4,2.0,0.0,25.0
2024-05-15 19:00:00,Nice,Paris Saint Germain,1,2,2023,Paris Saint Germain,Nice,0,2,1,win,20240515_Nice_Paris Saint Germain,1.44503,1.44503,,,,,
2024-05-15 19:00:00,Reims,Marseille,1,0,2023,Marseille,Reims,0,0,1,loss,20240515_Reims_Marseille,1.81257,1.81257,62.0,82.2,1.0,0.0,9.0
2024-05-19 19:00:00,Le Havre,Marseille,1,2,2023,Marseille,Le Havre,0,2,1,win,20240519_Le Havre_Marseille,2.32131,2.32131,56.0,82.9,0.0,0.0,10.0
2024-05-19 19:00:00,Lens,Montpellier,2,2,2023,Montpellier,Lens,0,2,2,draw,20240519_Lens_Montpellier,1.11518,1.11518,45.0,81.6,1.0,0.0,17.0
2024-05-19 19:00:00,Lille,Nice,2,2,2023,Nice,Lille,0,2,2,draw,20240519_Lille_Nice,1.32909,1.32909,45.0,84.1,3.0,0.0,13.0
2024-05-19 19:00:00,Lorient,Clermont Foot,5,0,2023,Clermont Foot,Lorient,0,0,5,loss,20240519_Lorient_Clermont Foot,0.737223,0.737223,54.0,80.0,3.0,0.0,50.0
2024-05-19 19:00:00,Lyon,Strasbourg,2,1,2023,Strasbourg,Lyon,0,1,2,loss,20240519_Lyon_Strasbourg,1.12544,0.365346,37.0,77.7,1.0,0.0,21.0
2024-05-19 19:00:00,Metz,Paris Saint Germain,0,2,2023,Paris Saint Germain,Metz,0,2,0,win,20240519_Metz_Paris Saint Germain,2.92879,2.92879,,,,,
2024-05-19 19:00:00,Monaco,Nantes,4,0,2023,Nantes,Monaco,0,0,4,loss,20240519_Monaco_Nantes,0.885758,0.885758,38.0,79.7,2.0,0.0,20.0
2024-05-19 19:00:00,Reims,Rennes,2,1,2023,Rennes,Reims,0,1,2,loss,20240519_Reims_Rennes,1.25648,1.25648,65.0,85.9,1.0,0.0,9.0
2024-05-19 19:00:00,Toulouse,Brest,0,3,2023,Brest,Toulouse,0,3,0,win,20240519_Toulouse_Brest,1.02904,1.02904,48.0,81.9,2.0,0.0,15.0
2024-08-16 18:45:00,Le Havre,Paris Saint Germain,1,4,2024,Paris Saint Germain,Le Havre,0,4,1,win,20240816_Le Havre_Paris Saint Germain,2.9098,2.14971,,,,,
2024-08-17 15:00:00,Brest,Marseille,1,5,2024,Marseille,Brest,0,5,1,win,20240817_Brest_Marseille,2.96496,1.44477,50.0,86.5,1.0,0.0,20.0
2024-08-17 19:00:00,Monaco,Saint-Etienne,1,0,2024,Saint-Etienne,Monaco,0,0,1,loss,20240817_Monaco_Saint-Etienne,0.484117,0.484117,,,,,
2024-08-17 17:00:00,Reims,Lille,0,2,2024,Lille,Reims,0,2,0,win,20240817_Reims_Lille,2.31711,2.31711,68.0,89.0,2.0,0.0,13.0
2024-08-18 15:00:00,Angers,Lens,0,1,2024,Lens,Angers,0,1,0,win,20240818_Angers_Lens,1.04077,1.04077,58.0,79.7,0.0,0.0,25.0
2024-08-18 13:00:00,Auxerre,Nice,2,1,2024,Nice,Auxerre,0,1,2,loss,20240818_Auxerre_Nice,0.58056,0.58056,55.0,84.2,0.0,0.0,17.0
2024-08-18 15:00:00,Montpellier,Strasbourg,1,1,2024,Strasbourg,Montpellier,0,1,1,draw,20240818_Montpellier_Strasbourg,1.10476,1.10476,58.0,81.7,3.0,0.0,17.0
2024-08-18 18:45:00,Rennes,Lyon,3,0,2024,Lyon,Rennes,0,0,3,loss,20240818_Rennes_Lyon,2.20066,1.33962,53.0,81.5,1.0,0.0,22.0
2024-08-18 15:00:00,Toulouse,Nantes,0,0,2024,Nantes,Toulouse,0,0,0,draw,20240818_Toulouse_Nantes,0.513845,0.513845,46.0,81.1,3.0,0.0,33.0
2024-08-23 18:45:00,Paris Saint Germain,Montpellier,6,0,2024,Montpellier,Paris Saint Germain,0,0,6,loss,20240823_Paris Saint Germain_Montpellier,0.772997,0.772997,32.0,82.0,4.0,0.0,15.0
2024-08-24 17:00:00,Lille,Angers,2,0,2024,Angers,Lille,0,0,2,loss,20240824_Lille_Angers,0.737042,0.737042,36.0,78.9,2.0,0.0,28.0
2024-08-24 15:00:00,Lyon,Monaco,0,2,2024,Monaco,Lyon,0,2,0,win,20240824_Lyon_Monaco,2.60916,2.60916,60.0,83.0,3.0,1.0,14.0
2024-08-24 19:00:00,Saint-Etienne,Le Havre,0,2,2024,Le Havre,Saint-Etienne,0,2,0,win,20240824_Saint-Etienne_Le Havre,2.23362,1.47353,41.0,75.3,3.0,0.0,21.0
2024-08-25 13:00:00,Lens,Brest,2,0,2024,Brest,Lens,0,0,2,loss,20240825_Lens_Brest,0.695576,0.695576,48.0,78.5,3.0,0.0,24.0
2024-08-25 18:45:00,Marseille,Reims,2,2,2024,Reims,Marseille,0,2,2,draw,20240825_Marseille_Reims,1.01201,1.01201,34.0,77.7,1.0,0.0,24.0
2024-08-25 15:00:00,Nantes,Auxerre,2,0,2024,Auxerre,Nantes,0,0,2,loss,20240825_Nantes_Auxerre,0.876338,0.876338,64.0,81.0,1.0,1.0,31.0
2024-08-25 15:00:00,Nice,Toulouse,1,1,2024,Toulouse,Nice,0,1,1,draw,20240825_Nice_Toulouse,0.946618,0.946618,43.0,73.9,1.0,0.0,19.0
2024-08-25 15:00:00,Strasbourg,Rennes,3,1,2024,Rennes,Strasbourg,0,1,3,loss,20240825_Strasbourg_Rennes,1.40309,1.40309,41.0,77.2,4.0,0.0,10.0
2024-08-30 18:45:00,Lyon,Strasbourg,4,3,2024,Strasbourg,Lyon,0,3,4,loss,20240830_Lyon_Strasbourg,2.44695,2.44695,52.0,82.9,2.0,0.0,22.0
2024-08-31 15:00:00,Brest,Saint-Etienne,4,0,2024,Saint-Etienne,Brest,0,0,4,loss,20240831_Brest_Saint-Etienne,0.256612,0.256612,,,,,
2024-08-31 17:00:00,Montpellier,Nantes,1,3,2024,Nantes,Montpellier,0,3,1,win,20240831_Montpellier_Nantes,1.69437,0.934273,31.0,73.3,2.0,0.0,46.0
